1098	147	1	0
147	1098	1	0
192	3	1	0
511	3	1	0
250	3	1	0
3	192	1	0
3	511	1	0
465	44	1	0
44	465	1	0
249	3	1	0
1907	3	1	0
3	249	1	0
3	1907	1	0
1211	296	1	0
1815	3	1	0
3	1815	1	0
1075	43	1	0
43	1075	1	0
511	108	1	0
1130	43	1	0
130	43	1	0
43	378	1	0
43	1130	1	0
43	130	1	0
53	1	1	0
378	3	1	0
138	22	1	0
22	138	1	0
105	43	1	0
43	105	1	0
222	164	1	0
164	222	1	0
22	107	1	0
3	0	1	0
2438	3	1	0
3	2438	1	0
1600	22	1	0
1397	22	1	0
22	1600	1	0
22	1397	1	0
1600	107	1	0
107	1600	1	0
98	22	1	0
22	1130	1	0
22	98	1	0
3730	2439	1	0
2439	3730	1	0
839	3	1	0
3	839	1	0
1077	22	1	0
22	1077	1	0
22	83	1	0
467	3	1	0
3	467	1	0
147	83	1	0
83	147	1	0
0	3	1	0
3	378	1	0
3	3728	1	0
767	15	1	0
15	767	1	0
465	22	1	0
22	2440	1	0
653	465	1	0
465	653	1	0
1600	605	1	0
605	1600	1	0
1400	3	1	0
840	3	1	0
1400	22	1	0
22	1400	1	0
605	418	1	0
418	605	1	0
467	3730	1	0
2441	3	1	0
3	2441	1	0
22	152	1	0
22	465	1	0
465	222	1	0
222	465	1	0
3	418	1	0
151	152	1	0
561	3	1	0
3	840	1	0
3	248	1	0
248	3	1	0
467	9	1	0
9	467	1	0
1909	15	1	0
15	1909	1	0
709	22	1	0
151	43	1	0
43	151	1	0
418	3	1	0
841	3	1	0
841	15	1	0
15	841	1	0
841	22	1	0
43	22	1	0
1910	22	1	0
22	841	1	0
22	1910	1	0
841	98	1	0
841	147	1	0
151	3730	1	0
841	152	1	0
233	1909	1	0
435	269	1	0
269	435	1	0
0	378	1	0
3	841	1	0
222	62	1	0
62	222	1	0
98	841	1	0
144	297	1	0
710	222	1	0
222	710	1	0
710	15	1	0
151	90	1	0
90	151	1	0
144	3505	1	0
1209	297	1	0
297	1209	1	0
1076	388	1	0
907	22	1	0
1079	22	1	0
22	907	1	0
22	1079	1	0
98	561	1	0
152	841	1	0
1211	352	1	0
352	378	1	0
352	1211	1	0
1211	2443	1	0
22	1	1	0
98	1	1	0
985	1	1	0
1602	1	1	0
1	468	1	0
1	985	1	0
1	147	1	0
1	1602	1	0
22	3	1	0
1211	15	1	0
15	1211	1	0
22	499	1	0
90	53	1	0
352	98	1	0
98	352	1	0
1602	152	1	0
22	297	1	0
22	400	1	0
1602	296	1	0
1401	22	1	0
22	1401	1	0
22	137	1	0
1907	1077	1	0
1077	1907	1	0
249	1	1	0
43	1	1	0
1	43	1	0
1601	3	1	0
3	1601	1	0
98	105	1	0
3730	151	1	0
1213	418	1	0
418	1213	1	0
1399	22	1	0
22	1399	1	0
986	418	1	0
418	986	1	0
310	3	1	0
364	3	1	0
43	15	1	0
15	43	1	0
2444	15	1	0
1913	15	1	0
15	2444	1	0
15	1913	1	0
437	44	1	0
437	90	1	0
90	437	1	0
987	151	1	0
151	987	1	0
44	1	1	0
1	44	1	0
53	3	1	0
3728	3	1	0
3	3730	1	0
3	39	1	0
3	90	1	0
3	53	1	0
3	118	1	0
3	379	1	0
144	15	1	0
15	144	1	0
655	22	1	0
53	22	1	0
22	655	1	0
144	53	1	0
53	3730	1	0
53	292	1	0
222	90	1	0
90	222	1	0
1401	353	1	0
353	1401	1	0
770	418	1	0
418	770	1	0
3730	1399	1	0
1399	3730	1	0
845	0	1	0
0	845	1	0
2445	1	1	0
1	2445	1	0
1	199	1	0
709	15	1	0
15	709	1	0
15	606	1	0
843	22	1	0
606	22	1	0
400	22	1	0
22	843	1	0
250	44	1	0
250	151	1	0
151	250	1	0
353	250	1	0
3728	250	1	0
250	353	1	0
250	3728	1	0
709	768	1	0
1605	0	1	0
0	1605	1	0
846	22	1	0
22	606	1	0
22	846	1	0
22	502	1	0
223	62	1	0
62	223	1	0
379	118	1	0
606	199	1	0
846	199	1	0
199	606	1	0
199	846	1	0
530	418	1	0
418	530	1	0
436	22	1	0
2446	22	1	0
22	436	1	0
22	2446	1	0
3451	711	1	0
502	1	1	0
986	1	1	0
1	502	1	0
1	986	1	0
222	3	1	0
530	3	1	0
3	222	1	0
502	15	1	0
502	22	1	0
500	22	1	0
2442	22	1	0
22	128	1	0
22	500	1	0
22	2442	1	0
500	43	1	0
43	500	1	0
502	98	1	0
98	502	1	0
418	148	1	0
148	418	1	0
502	199	1	0
199	502	1	0
843	850	1	0
44	352	1	0
1606	112	1	0
112	1606	1	0
1915	1606	1	0
1606	1915	1	0
503	1	1	0
1	503	1	0
1	3579	1	0
3	3579	1	0
770	15	1	0
15	770	1	0
73	1604	1	0
606	130	1	0
148	710	1	0
606	768	1	0
908	840	1	0
840	908	1	0
2447	0	1	0
0	2447	1	0
236	15	1	0
15	236	1	0
235	22	1	0
769	22	1	0
22	769	1	0
22	842	1	0
236	39	1	0
39	236	1	0
654	62	1	0
844	62	1	0
62	654	1	0
62	844	1	0
501	112	1	0
112	501	1	0
235	151	1	0
151	235	1	0
655	236	1	0
236	655	1	0
772	654	1	0
654	772	1	0
1920	1	1	0
1	531	1	0
44	3	1	0
710	3	1	0
15	137	1	0
22	772	1	0
310	105	1	0
654	105	1	0
105	310	1	0
105	654	1	0
223	233	1	0
1921	1	1	0
1	1921	1	0
3	436	1	0
137	15	1	0
15	710	1	0
503	22	1	0
22	292	1	0
22	166	1	0
22	503	1	0
73	1401	1	0
654	365	1	0
365	654	1	0
236	1	1	0
208	1	1	0
1	236	1	0
1	208	1	0
772	3	1	0
3	772	1	0
654	15	1	0
15	654	1	0
1081	22	1	0
712	22	1	0
166	22	1	0
22	712	1	0
22	1081	1	0
352	44	1	0
654	44	1	0
108	511	1	0
108	710	1	0
352	118	1	0
236	148	1	0
148	236	1	0
1080	149	1	0
149	1080	1	0
236	166	1	0
233	223	1	0
1218	236	1	0
236	1218	1	0
352	531	1	0
654	418	1	0
418	654	1	0
3	770	1	0
3	847	1	0
469	15	1	0
1082	15	1	0
1916	15	1	0
15	469	1	0
15	1082	1	0
15	1916	1	0
71	2448	1	0
418	98	1	0
98	418	1	0
2450	148	1	0
148	2450	1	0
655	208	1	0
214	321	1	0
989	418	1	0
418	989	1	0
3	2453	1	0
1609	15	1	0
269	15	1	0
15	269	1	0
118	22	1	0
128	22	1	0
499	22	1	0
128	43	1	0
1077	43	1	0
2452	62	1	0
62	2452	1	0
499	105	1	0
105	499	1	0
499	108	1	0
108	499	1	0
499	128	1	0
128	655	1	0
128	769	1	0
144	1610	1	0
907	151	1	0
151	907	1	0
2449	199	1	0
199	2449	1	0
321	214	1	0
504	352	1	0
352	504	1	0
1	419	1	0
2453	3	1	0
15	1609	1	0
989	36	1	0
36	989	1	0
223	44	1	0
44	223	1	0
137	435	1	0
208	168	1	0
168	208	1	0
1401	438	1	0
990	844	1	0
844	990	1	0
3728	1610	1	0
1610	3728	1	0
365	3	1	0
771	3	1	0
3	144	1	0
3	365	1	0
3	771	1	0
1921	15	1	0
15	1921	1	0
98	20	1	0
20	98	1	0
1612	22	1	0
297	22	1	0
22	1612	1	0
992	44	1	0
44	992	1	0
128	98	1	0
98	2454	1	0
2455	144	1	0
144	2455	1	0
167	771	1	0
1612	440	1	0
440	1612	1	0
992	504	1	0
504	992	1	0
773	1	1	0
1	773	1	0
844	22	1	0
22	844	1	0
989	108	1	0
108	989	1	0
321	118	1	0
1926	418	1	0
418	1926	1	0
2456	989	1	0
2457	989	1	0
989	2456	1	0
989	2457	1	0
3	235	1	0
418	15	1	0
15	418	1	0
83	22	1	0
22	468	1	0
98	71	1	0
71	98	1	0
98	83	1	0
83	98	1	0
208	98	1	0
98	208	1	0
271	105	1	0
105	271	1	0
128	208	1	0
128	1081	1	0
3728	208	1	0
208	3728	1	0
401	233	1	0
233	401	1	0
3728	562	1	0
562	3728	1	0
3760	989	1	0
563	1	1	0
2458	1	1	0
1	563	1	0
1	2458	1	0
3728	15	1	0
15	3728	1	0
20	234	1	0
563	22	1	0
22	563	1	0
418	166	1	0
166	418	1	0
438	1401	1	0
3	1084	1	0
3	223	1	0
22	15	1	0
234	20	1	0
39	1213	1	0
234	118	1	0
118	234	1	0
1084	128	1	0
128	1084	1	0
771	167	1	0
208	1086	1	0
234	3730	1	0
296	3615	1	0
296	1914	1	0
563	654	1	0
1084	3	1	0
770	3	1	0
352	3	1	0
2464	3	1	0
400	3	1	0
1086	3	1	0
3	2464	1	0
3	400	1	0
3	352	1	0
3	1086	1	0
3730	15	1	0
533	15	1	0
15	3730	1	0
15	533	1	0
3730	20	1	0
20	3730	1	0
657	22	1	0
1403	44	1	0
1927	44	1	0
44	1403	1	0
44	1927	1	0
1221	62	1	0
62	1221	1	0
128	1218	1	0
1927	208	1	0
2463	223	1	0
223	2463	1	0
1914	296	1	0
1220	296	1	0
296	1220	1	0
654	297	1	0
297	654	1	0
656	321	1	0
321	656	1	0
1208	378	1	0
3730	563	1	0
563	3730	1	0
3730	714	1	0
3730	847	1	0
847	3730	1	0
30	3	1	0
419	3	1	0
3	419	1	0
564	15	1	0
1924	15	1	0
15	564	1	0
15	1924	1	0
562	98	1	0
658	98	1	0
98	562	1	0
98	3452	1	0
98	658	1	0
128	1214	1	0
128	1607	1	0
1914	144	1	0
564	208	1	0
2465	208	1	0
208	564	1	0
208	2465	1	0
1087	251	1	0
1077	352	1	0
437	438	1	0
2459	533	1	0
533	2459	1	0
1087	564	1	0
564	1087	1	0
502	0	1	0
0	502	1	0
3	36	1	0
297	15	1	0
15	297	1	0
439	22	1	0
22	118	1	0
22	439	1	0
564	62	1	0
62	564	1	0
128	501	1	0
128	1608	1	0
128	214	1	0
235	174	1	0
174	235	1	0
2461	223	1	0
223	2461	1	0
251	1087	1	0
437	352	1	0
352	437	1	0
435	3615	0	1
1221	3728	1	0
3730	1610	1	0
1610	3730	1	0
20	1	1	0
3760	3	1	0
15	3	1	0
2467	3	1	0
3	15	1	0
3	2467	1	0
1221	15	1	0
1089	15	1	0
15	502	1	0
15	1221	1	0
15	1089	1	0
1925	36	1	0
39	1223	1	0
174	41	1	0
44	41	1	0
108	41	1	0
41	174	1	0
41	108	1	0
2468	144	1	0
144	2468	1	0
847	236	1	0
236	847	1	0
1408	1	1	0
1221	1	1	0
1	1408	1	0
1	1221	1	0
847	3	1	0
2466	3	1	0
3	269	1	0
3	2466	1	0
1408	15	1	0
15	36	1	0
15	1408	1	0
41	20	1	0
20	41	1	0
442	22	1	0
1219	22	1	0
771	22	1	0
22	771	1	0
108	1929	1	0
128	118	1	0
442	128	1	0
251	128	1	0
128	442	1	0
128	606	1	0
149	144	1	0
144	149	1	0
2470	223	1	0
223	2470	1	0
504	234	1	0
352	442	1	0
847	996	1	0
1082	1926	1	0
3728	1221	1	0
1089	1	1	0
1	1089	1	0
167	3	1	0
1090	3	1	0
3	465	1	0
99	15	1	0
1090	15	1	0
15	99	1	0
15	1090	1	0
769	39	1	0
716	39	1	0
39	128	1	0
39	769	1	0
39	716	1	0
440	90	1	0
90	440	1	0
716	128	1	0
128	168	1	0
167	151	1	0
151	167	1	0
167	995	1	0
2471	223	1	0
3730	223	1	0
223	2471	1	0
223	3730	1	0
400	1610	1	0
1610	419	1	0
714	3730	1	0
2469	1089	1	0
1089	2469	1	0
993	0	1	0
249	15	1	0
1092	15	1	0
15	249	1	0
15	1092	1	0
847	22	1	0
22	847	1	0
39	605	1	0
717	62	1	0
62	717	1	0
3730	98	1	0
98	3730	1	0
354	107	1	0
107	354	1	0
1929	108	1	0
352	112	1	0
112	352	1	0
1219	128	1	0
128	321	1	0
166	236	1	0
714	249	1	0
249	714	1	0
1929	251	1	0
251	1929	1	0
2475	271	1	0
271	2475	1	0
352	995	1	0
2473	533	1	0
533	2473	1	0
1605	715	1	0
715	1605	1	0
1412	716	1	0
716	1412	1	0
996	847	1	0
380	3	1	0
269	3	1	0
1087	3	1	0
534	3	1	0
3	1087	1	0
3	138	1	0
3	534	1	0
36	15	1	0
3452	15	1	0
565	30	1	0
30	565	1	0
560	36	1	0
36	311	1	0
36	560	1	0
839	41	1	0
608	41	1	0
41	839	1	0
41	608	1	0
1082	62	1	0
62	1082	1	0
251	105	1	0
105	251	1	0
1227	128	1	0
128	1227	1	0
128	1226	1	0
128	997	1	0
565	137	1	0
137	565	1	0
534	200	1	0
200	505	1	0
200	534	1	0
909	222	1	0
1412	222	1	0
222	909	1	0
222	1412	1	0
534	223	1	0
223	534	1	0
1223	235	1	0
235	1213	1	0
2481	250	1	0
250	2481	1	0
381	251	1	0
251	381	1	0
471	269	1	0
1931	269	1	0
269	471	1	0
269	1931	1	0
472	292	1	0
292	472	1	0
1095	310	1	0
1088	310	1	0
310	1095	1	0
310	1088	1	0
2479	471	1	0
471	2479	1	0
534	506	1	0
608	506	1	0
506	534	1	0
506	608	1	0
3452	534	1	0
534	3452	1	0
3452	535	1	0
535	3452	1	0
1412	562	1	0
562	1412	1	0
910	565	1	0
565	910	1	0
1088	608	1	0
608	1088	1	0
1219	715	1	0
715	1219	1	0
2477	716	1	0
716	2477	1	0
1094	1082	1	0
1082	1094	1	0
1223	3452	1	0
1225	2476	1	0
381	1	1	0
354	1	1	0
1	381	1	0
1	354	1	0
1	237	1	0
1229	3	1	0
322	3	1	0
1610	3	1	0
3747	3	1	0
3	1229	1	0
3	322	1	0
15	3452	1	0
1415	22	1	0
36	53	1	0
1617	41	1	0
41	1617	1	0
1089	43	1	0
322	43	1	0
43	1089	1	0
43	322	1	0
151	44	1	0
532	44	1	0
44	532	1	0
44	1932	1	0
83	53	1	0
53	83	1	0
1094	62	1	0
62	1094	1	0
380	83	1	0
3747	83	1	0
774	83	1	0
1618	83	1	0
83	137	1	0
83	380	1	0
83	774	1	0
83	1618	1	0
1215	128	1	0
128	716	1	0
128	439	1	0
128	193	1	0
128	1415	1	0
128	1920	1	0
1097	149	1	0
149	1097	1	0
380	250	1	0
250	380	1	0
1915	352	1	0
352	1915	1	0
534	421	1	0
421	534	1	0
504	437	1	0
437	504	1	0
774	440	1	0
440	774	1	0
657	465	1	0
465	657	1	0
997	472	1	0
472	997	1	0
565	506	1	0
506	565	1	0
3549	535	1	0
535	3549	1	0
1617	563	1	0
563	1617	1	0
3747	605	1	0
3747	657	1	0
657	3747	1	0
997	774	1	0
774	997	1	0
1913	3505	1	0
222	0	1	0
2471	0	1	0
149	3	1	0
2484	3	1	0
108	3	1	0
3	1610	1	0
3	2484	1	0
3	108	1	0
3	3747	0	1
992	15	1	0
41	15	1	0
15	992	1	0
15	41	1	0
991	41	1	0
41	991	1	0
441	43	1	0
43	441	1	0
62	2482	1	0
1082	83	1	0
83	1082	1	0
1098	107	1	0
107	1098	1	0
128	990	1	0
128	1405	1	0
128	1219	1	0
128	533	1	0
128	1613	1	0
910	148	1	0
292	148	1	0
1093	148	1	0
148	910	1	0
148	292	1	0
148	1093	1	0
3452	174	1	0
292	174	1	0
174	3452	1	0
174	292	1	0
1093	214	1	0
214	1093	1	0
1916	250	1	0
250	1916	1	0
560	292	1	0
292	560	1	0
1937	296	1	0
296	1937	1	0
2483	338	1	0
338	2483	1	0
437	401	1	0
3549	506	1	0
506	3549	1	0
991	528	1	0
528	991	1	0
1094	530	1	0
530	1094	1	0
991	535	1	0
535	991	1	0
608	1092	1	0
3549	715	1	0
715	3549	1	0
1094	991	1	0
1097	991	1	0
991	1094	1	0
991	1097	1	0
3549	1097	1	0
1097	3549	1	0
1929	1934	1	0
1929	3747	0	1
1934	3747	0	1
352	1	1	0
108	1	1	0
2487	1	1	0
1935	1	1	0
1	108	1	0
1	352	1	0
1	2487	1	0
1	1935	1	0
1217	3	1	0
1085	3	1	0
3	149	1	0
3	1217	1	0
3	1085	1	0
3760	15	1	0
15	3760	1	0
536	22	1	0
714	41	1	0
41	714	1	0
2482	62	1	0
128	988	1	0
128	3760	1	0
128	271	1	0
1917	192	1	0
352	215	1	0
440	215	1	0
215	352	1	0
215	440	1	0
1094	237	1	0
323	297	1	0
297	323	1	0
657	323	1	0
323	657	1	0
323	3747	0	1
421	381	1	0
381	421	1	0
401	990	1	0
1925	419	1	0
528	420	1	0
420	528	1	0
653	534	1	0
534	653	1	0
717	653	1	0
1917	653	1	0
653	1917	1	0
2474	773	1	0
773	2474	1	0
1419	992	1	0
992	1419	1	0
2486	1620	1	0
1620	2486	1	0
533	0	1	0
0	222	1	0
0	41	1	0
0	533	1	0
0	993	1	0
657	1	1	0
237	1	1	0
1	657	1	0
1614	3	1	0
533	20	1	0
20	533	1	0
1398	36	1	0
36	1398	1	0
128	39	1	0
83	41	1	0
41	83	1	0
298	83	1	0
1097	83	1	0
2480	83	1	0
847	83	1	0
418	83	1	0
83	847	1	0
83	298	1	0
83	1097	1	0
83	2480	1	0
83	609	1	0
2489	99	1	0
99	2489	1	0
421	108	1	0
108	421	1	0
1226	128	1	0
128	1224	1	0
535	148	1	0
148	535	1	0
713	237	1	0
354	237	1	0
1623	237	1	0
237	713	1	0
237	1623	1	0
1941	251	1	0
251	1941	1	0
421	273	1	0
273	421	1	0
1614	310	1	0
1939	323	1	0
1930	323	1	0
323	1939	1	0
323	1930	1	0
990	401	1	0
713	402	1	0
402	713	1	0
771	419	1	0
536	441	1	0
441	536	1	0
1226	469	1	0
1087	536	1	0
536	1087	1	0
653	717	1	0
1930	717	1	0
1614	995	1	0
995	1614	1	0
1226	3730	1	0
1935	1231	1	0
1231	1935	1	0
1623	1418	1	0
1614	1917	1	0
1231	0	1	0
0	1231	1	0
1224	1	1	0
1231	1	1	0
1	1224	1	0
1	1231	1	0
223	3	1	0
2491	3	1	0
3	1614	1	0
3	2491	1	0
536	15	1	0
15	536	1	0
608	47	1	0
3549	47	1	0
3580	47	1	0
269	47	1	0
3689	47	1	0
47	608	1	0
47	3549	1	0
47	3580	1	0
47	269	1	0
47	3689	0	1
3689	118	1	0
118	3689	1	0
1095	128	1	0
128	842	1	0
128	422	1	0
128	1411	1	0
128	563	1	0
466	148	1	0
148	466	1	0
1233	158	1	0
3580	158	1	0
158	1233	1	0
158	3580	1	0
3767	174	1	0
174	3767	1	0
1934	208	1	0
237	354	1	0
237	1094	1	0
1930	272	1	0
296	3730	1	0
609	310	1	0
310	609	1	0
3580	339	1	0
339	3580	1	0
1919	421	1	0
466	421	1	0
421	1919	1	0
421	466	1	0
441	3689	0	1
565	443	1	0
535	534	1	0
534	535	1	0
535	1622	1	0
715	565	1	0
565	715	1	0
1605	766	1	0
2493	774	1	0
774	2493	1	0
3689	3580	1	0
3580	3689	0	1
110	3	1	0
1414	3	1	0
717	3	1	0
3	1414	1	0
3	717	1	0
3	110	1	0
3	3760	0	1
3549	36	1	0
562	44	1	0
44	562	1	0
112	83	1	0
535	83	1	0
565	108	1	0
108	565	1	0
128	1096	1	0
128	1091	1	0
128	772	1	0
128	846	1	0
128	297	1	0
128	1407	1	0
381	180	1	0
180	381	1	0
1228	251	1	0
251	1228	1	0
534	338	1	0
338	534	1	0
499	339	1	0
339	1944	1	0
1937	340	1	0
340	1937	1	0
506	421	1	0
1418	421	1	0
421	1418	1	0
421	506	1	0
1418	435	1	0
911	533	1	0
533	911	1	0
533	3760	0	1
911	534	1	0
534	911	1	0
1622	535	1	0
2494	715	1	0
715	2494	1	0
1622	911	1	0
911	1622	1	0
1097	3767	1	0
1617	1225	1	0
1225	1617	1	0
1418	1623	1	0
1420	1	1	0
298	1	1	0
1	298	1	0
1	1420	1	0
147	3	1	0
566	3	1	0
1620	3	1	0
312	3	1	0
3	566	1	0
3	1620	1	0
3	312	1	0
147	15	1	0
15	22	1	0
15	147	1	0
2485	20	1	0
20	2485	1	0
108	30	1	0
30	108	1	0
609	36	1	0
44	43	1	0
148	44	1	0
44	148	1	0
312	47	1	0
849	47	1	0
47	312	1	0
47	849	1	0
323	83	1	0
3767	83	1	0
83	323	1	0
83	3767	1	0
174	88	1	0
88	174	1	0
186	105	1	0
105	186	1	0
118	661	1	0
312	147	1	0
147	312	1	0
312	174	1	0
174	312	1	0
400	180	1	0
180	400	1	0
506	186	1	0
186	506	1	0
774	292	1	0
292	774	1	0
3767	381	1	0
506	3767	1	0
608	507	1	0
507	608	1	0
1088	715	1	0
715	1942	1	0
715	1088	1	0
3767	774	1	0
1941	0	1	0
0	1941	1	0
715	3	1	0
3	715	1	0
566	15	1	0
15	566	1	0
445	43	1	0
661	43	1	0
43	419	1	0
43	44	1	0
43	445	1	0
43	444	1	0
43	339	1	0
44	88	1	0
323	71	1	0
180	71	1	0
446	71	1	0
567	71	1	0
71	323	1	0
71	446	1	0
71	567	1	0
71	180	1	0
444	83	1	0
83	444	1	0
180	108	1	0
108	180	1	0
661	118	1	0
324	120	1	0
120	324	1	0
443	158	1	0
158	1098	1	0
158	443	1	0
158	3767	0	1
324	208	1	0
1099	323	1	0
323	1099	1	0
339	1624	1	0
381	3767	0	1
850	441	1	0
441	850	1	0
441	3580	0	1
507	443	1	0
443	507	1	0
443	565	1	0
443	3767	1	0
445	444	1	0
444	445	1	0
507	3767	0	1
912	715	1	0
715	912	1	0
850	843	1	0
0	3767	0	1
1097	1	1	0
2498	1	1	0
2496	1	1	0
1	98	1	0
1	250	1	0
1	1097	1	0
1	2498	1	0
1	2496	1	0
138	3	1	0
1232	3	1	0
608	3	1	0
3	1232	1	0
3	608	1	0
3	3767	0	1
36	609	1	0
224	44	1	0
536	44	1	0
1946	44	1	0
1082	44	1	0
44	224	1	0
44	536	1	0
44	1946	1	0
44	1082	1	0
565	53	1	0
609	53	1	0
53	565	1	0
53	609	1	0
536	62	1	0
62	536	1	0
609	83	1	0
149	98	1	0
98	149	1	0
354	105	1	0
105	354	1	0
105	3760	0	1
381	107	1	0
107	381	1	0
110	3767	0	1
1945	118	1	0
118	1945	1	0
506	149	1	0
149	506	1	0
